run_id,round,date,hour,datetime,year,month,day,day_of_week,season,load_mw,market_price,truthful_market_price,price_increase,total_generation_mw,total_consumer_payment,truthful_total_consumer_payment,consumer_payment_increase,total_production_cost,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,1,2020-07-01,1,2020-07-01 00:00:00,2020,7,1,Wednesday,summer,3892.5,28.20955554,28.20955554,0.0,3892.5,109805.69493945,109805.69493945,0.0,93192.34083939,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,2,2020-07-01,2,2020-07-01 01:00:00,2020,7,1,Wednesday,summer,3736.1,28.092938940000003,28.092938940000003,0.0,3736.1,104958.02917373402,104958.02917373402,0.0,88785.71905487399,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,3,2020-07-01,3,2020-07-01 02:00:00,2020,7,1,Wednesday,summer,3637.7,28.092938940000003,28.092938940000003,0.0,3637.7,102193.68398203801,102193.683982038,1.4551915228366852e-11,86021.37386317799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,4,2020-07-01,4,2020-07-01 03:00:00,2020,7,1,Wednesday,summer,3642.8,28.092938940000003,28.092938940000003,0.0,3642.8,102336.95797063202,102336.95797063202,0.0,86164.647851772,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,5,2020-07-01,5,2020-07-01 04:00:00,2020,7,1,Wednesday,summer,3699.3,28.092938940000003,28.092938940000003,0.0,3699.3,103924.20902074201,103924.209020742,1.4551915228366852e-11,87751.898901882,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,6,2020-07-01,6,2020-07-01 05:00:00,2020,7,1,Wednesday,summer,3892.2,28.691570820000003,28.20955554,0.4820152800000024,3892.2,111673.331945604,109797.232072788,1876.0998728160048,93366.220101184,18307.11184442002,323_CC_1,Firm_CC,Gas_CC,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,7,2020-07-01,7,2020-07-01 06:00:00,2020,7,1,Wednesday,summer,4269.1,31.989953675,28.691570820000003,3.2983828549999963,4269.1,136568.3112339425,122487.18498766204,14081.126246280473,104784.186719054,31784.1245148885,123_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,8,2020-07-01,8,2020-07-01 07:00:00,2020,7,1,Wednesday,summer,4670.8,36.295094309999996,28.691570820000003,7.6035234899999935,4670.8,169527.126503148,134012.588986056,35514.53751709199,120930.83010423201,48596.29639891599,115_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,9,2020-07-01,9,2020-07-01 08:00:00,2020,7,1,Wednesday,summer,5079.3,49.00651617999999,30.41360928,18.592906899999992,5079.3,248918.79763307396,154479.845615904,94438.95201716997,137937.553100887,110981.24453218695,102_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,10,2020-07-01,10,2020-07-01 09:00:00,2020,7,1,Wednesday,summer,5449.4,50.08465107999999,30.84120348,19.243447599999993,5449.4,272931.29759535193,168066.054243912,104865.24335143995,147126.09752087598,125805.20007447594,316_STEAM_1,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,11,2020-07-01,11,2020-07-01 10:00:00,2020,7,1,Wednesday,summer,5800.2,63.97990735,30.91117344,33.06873391,5800.2,371096.25861147,179290.988186688,191805.270424782,156057.258796188,215038.999815282,123_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,12,2020-07-01,12,2020-07-01 11:00:00,2020,7,1,Wednesday,summer,6075.1,83.95499885999999,40.20162924,43.75336961999999,6075.1,510035.01357438596,244228.91779592403,265806.0957784619,163509.793571182,346525.22000320395,116_STEAM_1,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,13,2020-07-01,13,2020-07-01 12:00:00,2020,7,1,Wednesday,summer,6323.1,160.80651696,44.2559997,116.55051726000002,6323.1,1016795.6873897761,279835.11170307,736960.5756867061,171145.70884598402,845649.978543792,315_CT_7,Firm_CT,Gas_CT,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,14,2020-07-01,14,2020-07-01 13:00:00,2020,7,1,Wednesday,summer,6498.5,234.47711040000002,46.89542208,187.58168832,6498.5,1523749.5019344,304749.90038688004,1218999.6015475201,178642.21183853998,1345107.2900958601,322_CT_6,Firm_CT,Gas_CT,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,15,2020-07-01,15,2020-07-01 14:00:00,2020,7,1,Wednesday,summer,6639.0,247.3243725,49.4648745,197.859498,6639.0,1641986.5090275002,328397.3018055,1313589.2072220002,185480.25552551998,1456506.25350198,123_CT_4,Firm_CT,Gas_CT,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,16,2020-07-01,16,2020-07-01 15:00:00,2020,7,1,Wednesday,summer,6627.7,247.3243725,49.4648745,197.859498,6627.7,1639191.7436182501,327838.34872365,1311353.3948946001,184921.30244367,1454270.4411745802,123_CT_4,Firm_CT,Gas_CT,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,17,2020-07-01,17,2020-07-01 16:00:00,2020,7,1,Wednesday,summer,6450.2,187.58168832,46.89542208,140.68626624,6450.2,1209939.406001664,302484.851500416,907454.554501248,176377.16295207597,1033562.243049588,322_CT_5,Firm_CT,Gas_CT,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,18,2020-07-01,18,2020-07-01 17:00:00,2020,7,1,Wednesday,summer,6199.0,70.13161824999999,44.2559997,25.87561854999999,6199.0,434745.9015317499,274342.9421403,160402.95939144993,166982.81742922,267763.0841025299,101_STEAM_4,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,19,2020-07-01,19,2020-07-01 18:00:00,2020,7,1,Wednesday,summer,5907.7,54.91723222,30.91117344,24.006058780000004,5907.7,324434.532786094,182613.939331488,141820.593454606,158852.63449236698,165581.89829372702,201_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,20,2020-07-01,20,2020-07-01 19:00:00,2020,7,1,Wednesday,summer,5817.1,42.07897095,30.91117344,11.16779751,5817.1,244777.581913245,179813.38701782402,64964.19489542098,150517.32132335,94260.260589895,101_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,21,2020-07-01,21,2020-07-01 20:00:00,2020,7,1,Wednesday,summer,5565.3,34.3232701375,30.91117344,3.4120966975000044,5565.3,191019.29529622878,172029.953545632,18989.341750596795,143487.733161853,47531.562134375774,201_STEAM_3,Firm_Coal,Coal,0.0,False
revised_v2_hourly_summer_high_daily_schedule_tarj_default_openai_gpt-4.1_temp0p2_seed3,22,2020-07-01,22,2020-07-01 21:00:00,2020,7,1,Wednesday,summer,5086.3,30.84120348,30.41360928,0.4275942000000015,5086.3,156867.613260324,154692.740880864,2174.8723794599937,128112.957042244,28754.656218080017,313_CC_1,Firm_CC,Gas_CC,0.0,False
