run_id,round,date,hour,datetime,year,month,day,day_of_week,season,load_mw,market_price,truthful_market_price,price_increase,total_generation_mw,total_consumer_payment,truthful_total_consumer_payment,consumer_payment_increase,total_production_cost,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,1,2020-07-01,1,2020-07-01 00:00:00,2020,7,1,Wednesday,summer,3892.5,28.20955554,28.20955554,0.0,3892.5,109805.69493945,109805.69493945,0.0,93192.34083939,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,2,2020-07-01,2,2020-07-01 01:00:00,2020,7,1,Wednesday,summer,3736.1,28.092938940000003,28.092938940000003,0.0,3736.1,104958.02917373402,104958.02917373402,0.0,88785.71905487399,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,3,2020-07-01,3,2020-07-01 02:00:00,2020,7,1,Wednesday,summer,3637.7,28.092938940000003,28.092938940000003,0.0,3637.7,102193.68398203801,102193.683982038,1.4551915228366852e-11,86021.37386317799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,4,2020-07-01,4,2020-07-01 03:00:00,2020,7,1,Wednesday,summer,3642.8,28.092938940000003,28.092938940000003,0.0,3642.8,102336.95797063202,102336.95797063202,0.0,86164.647851772,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,5,2020-07-01,5,2020-07-01 04:00:00,2020,7,1,Wednesday,summer,3699.3,28.092938940000003,28.092938940000003,0.0,3699.3,103924.20902074201,103924.209020742,1.4551915228366852e-11,87751.898901882,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,6,2020-07-01,6,2020-07-01 05:00:00,2020,7,1,Wednesday,summer,3892.2,31.030511094,28.20955554,2.820955554000001,3892.2,120776.9552800668,109797.232072788,10979.723207278803,93183.87797272799,27593.077307338808,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,7,2020-07-01,7,2020-07-01 06:00:00,2020,7,1,Wednesday,summer,4269.1,35.864463525000005,28.691570820000003,7.172892705000002,4269.1,153108.98123457754,122487.18498766204,30621.796246915503,103879.73367424202,49229.247560335534,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,8,2020-07-01,8,2020-07-01 07:00:00,2020,7,1,Wednesday,summer,4670.8,43.03735623,28.691570820000003,14.345785409999998,4670.8,201018.883479084,134012.588986056,67006.29449302799,115405.137672636,85613.74580644802,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,9,2020-07-01,9,2020-07-01 08:00:00,2020,7,1,Wednesday,summer,5079.3,50.08465107999999,30.41360928,19.671041799999994,5079.3,254394.96823064398,154479.845615904,99915.12261473999,131037.078511722,123357.88971892196,316_STEAM_1,Firm_Coal,Coal,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,10,2020-07-01,10,2020-07-01 09:00:00,2020,7,1,Wednesday,summer,5449.4,51.18392588,30.84120348,20.342722399999996,5449.4,278921.68569047196,168066.054243912,110855.63144655997,140453.86514703598,138467.82054343598,123_STEAM_3,Firm_Coal,Coal,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,11,2020-07-01,11,2020-07-01 10:00:00,2020,7,1,Wednesday,summer,5800.2,70.13161824999999,30.91117344,39.22044480999999,5800.2,406777.41217364994,179290.988186688,227486.42398696195,150043.23158397997,256734.1805896699,101_STEAM_3,Firm_Coal,Coal,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,12,2020-07-01,12,2020-07-01 11:00:00,2020,7,1,Wednesday,summer,6075.1,88.5119994,40.20162924,48.31037015999999,6075.1,537719.2475549399,244228.91779592403,293490.32975901593,160397.67110319,377321.57645175,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,13,2020-07-01,13,2020-07-01 12:00:00,2020,7,1,Wednesday,summer,6323.1,160.80651696,44.2559997,116.55051726000002,6323.1,1016795.6873897761,279835.11170307,736960.5756867061,171145.70884598402,845649.9785437922,315_CT_7,Firm_CT,Gas_CT,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,14,2020-07-01,14,2020-07-01 13:00:00,2020,7,1,Wednesday,summer,6498.5,234.47711040000002,46.89542208,187.58168832,6498.5,1523749.5019344,304749.90038688004,1218999.6015475201,178642.21183854,1345107.2900958601,322_CT_6,Firm_CT,Gas_CT,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,15,2020-07-01,15,2020-07-01 14:00:00,2020,7,1,Wednesday,summer,6639.0,247.3243725,49.4648745,197.859498,6639.0,1641986.5090275002,328397.3018055,1313589.2072220002,185480.25552552,1456506.25350198,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,16,2020-07-01,16,2020-07-01 15:00:00,2020,7,1,Wednesday,summer,6627.7,247.3243725,49.4648745,197.859498,6627.7,1639191.7436182501,327838.34872365,1311353.3948946001,184921.30244367,1454270.4411745802,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v2_hourly_summer_high_daily_schedule_tarj_guided_profit_openai_gpt-4.1_temp0p2_seed3,17,2020-07-01,17,2020-07-01 16:00:00,2020,7,1,Wednesday,summer,6450.2,187.58168832,46.89542208,140.68626624,6450.2,1209939.406001664,302484.851500416,907454.554501248,176377.162952076,1033562.243049588,322_CT_5,Firm_CT,Gas_CT,0.0,False
