run_id,round,date,hour,datetime,year,month,day,day_of_week,season,load_mw,market_price,truthful_market_price,price_increase,total_generation_mw,total_consumer_payment,truthful_total_consumer_payment,consumer_payment_increase,total_production_cost,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,1,2020-07-01,1,2020-07-01 00:00:00,2020,7,1,Wednesday,summer,3892.5,28.691570820000003,28.20955554,0.4820152800000024,3892.5,111681.93941685001,109805.69493945,1876.2444774000178,93374.82757242999,18307.11184442002,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,2,2020-07-01,2,2020-07-01 01:00:00,2020,7,1,Wednesday,summer,3736.1,28.20955554,28.092938940000003,0.11661659999999685,3736.1,105393.72045299399,104958.02917373402,435.691279259976,88896.09396969399,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,3,2020-07-01,3,2020-07-01 02:00:00,2020,7,1,Wednesday,summer,3637.7,28.20955554,28.092938940000003,0.11661659999999685,3637.7,102617.900187858,102193.683982038,424.2162058200047,86120.273704558,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,4,2020-07-01,4,2020-07-01 03:00:00,2020,7,1,Wednesday,summer,3642.8,28.20955554,28.092938940000003,0.11661659999999685,3642.8,102761.768921112,102336.95797063202,424.8109504799795,86264.142437812,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,5,2020-07-01,5,2020-07-01 04:00:00,2020,7,1,Wednesday,summer,3699.3,28.20955554,28.092938940000003,0.11661659999999685,3699.3,104355.608809122,103924.209020742,431.3997883800039,87857.982325822,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,6,2020-07-01,6,2020-07-01 05:00:00,2020,7,1,Wednesday,summer,3892.2,31.560727902000007,28.20955554,3.351172362000007,3892.2,122840.66514016442,109797.232072788,13043.43306737642,94451.08285918398,28389.58228098043,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,7,2020-07-01,7,2020-07-01 06:00:00,2020,7,1,Wednesday,summer,4269.1,35.864463525000005,28.691570820000003,7.172892705000002,4269.1,153108.98123457754,122487.18498766204,30621.796246915503,103879.73367424202,49229.247560335534,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,8,2020-07-01,8,2020-07-01 07:00:00,2020,7,1,Wednesday,summer,4670.8,35.864463525000005,28.691570820000003,7.172892705000002,4670.8,167515.73623257002,134012.588986056,33503.14724651401,115405.137672636,52110.598559934035,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,9,2020-07-01,9,2020-07-01 08:00:00,2020,7,1,Wednesday,summer,5079.3,38.0170116,30.41360928,7.603402319999997,5079.3,193099.80701987998,154479.845615904,38619.96140397599,127525.67388686401,65574.13313301599,213_CC_3,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,10,2020-07-01,10,2020-07-01 09:00:00,2020,7,1,Wednesday,summer,5449.4,38.55150435,30.84120348,7.710300870000001,5449.4,210082.56780489,168066.054243912,42016.513560978,138887.537486472,71195.030318418,313_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,11,2020-07-01,11,2020-07-01 10:00:00,2020,7,1,Wednesday,summer,5800.2,46.36676016,30.91117344,15.45558672,5800.2,268936.482280032,179290.988186688,89645.49409334402,149723.648361528,119212.833918504,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,12,2020-07-01,12,2020-07-01 11:00:00,2020,7,1,Wednesday,summer,6075.1,88.5119994,40.20162924,48.31037015999999,6075.1,537719.2475549399,244228.91779592403,293490.32975901593,160397.67110319,377321.57645175,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,13,2020-07-01,13,2020-07-01 12:00:00,2020,7,1,Wednesday,summer,6323.1,120.60488772000001,44.2559997,76.34888802,6323.1,762596.7655423321,279835.11170307,482761.6538392621,171145.70884598402,591451.0566963481,315_CT_7,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,14,2020-07-01,14,2020-07-01 13:00:00,2020,7,1,Wednesday,summer,6498.5,187.58168832,46.89542208,140.68626624,6498.5,1218999.6015475201,304749.90038688004,914249.7011606401,178642.21183854,1040357.3897089801,322_CT_6,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,15,2020-07-01,15,2020-07-01 14:00:00,2020,7,1,Wednesday,summer,6639.0,197.859498,49.4648745,148.3946235,6639.0,1313589.207222,328397.3018055,985191.9054165,185480.25552552,1128108.9516964802,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,16,2020-07-01,16,2020-07-01 15:00:00,2020,7,1,Wednesday,summer,6627.7,197.859498,49.4648745,148.3946235,6627.7,1311353.3948946,327838.34872365,983515.0461709499,184921.30244367,1126432.0924509298,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,17,2020-07-01,17,2020-07-01 16:00:00,2020,7,1,Wednesday,summer,6450.2,140.68626624,46.89542208,93.79084416,6450.2,907454.554501248,302484.851500416,604969.7030008321,176377.162952076,731077.3915491721,322_CT_5,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,18,2020-07-01,18,2020-07-01 17:00:00,2020,7,1,Wednesday,summer,6199.0,88.5119994,44.2559997,44.2559997,6199.0,548685.8842806,274342.9421403,274342.9421403,165880.98946602002,382804.89481458,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,19,2020-07-01,19,2020-07-01 18:00:00,2020,7,1,Wednesday,summer,5907.7,46.36676016,30.91117344,15.45558672,5907.7,273920.908997232,182613.939331488,91306.96966574396,153046.599506328,120874.309490904,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,20,2020-07-01,20,2020-07-01 19:00:00,2020,7,1,Wednesday,summer,5817.1,38.6389668,30.91117344,7.72779336,5817.1,224766.73377228001,179813.38701782402,44953.346754456,150246.04719266403,74520.68657961601,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,21,2020-07-01,21,2020-07-01 20:00:00,2020,7,1,Wednesday,summer,5565.3,34.3232701375,30.91117344,3.4120966975000044,5565.3,191019.29529622878,172029.953545632,18989.341750596795,143487.733161853,47531.562134375774,201_STEAM_3,Firm_Coal,Coal,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,22,2020-07-01,22,2020-07-01 21:00:00,2020,7,1,Wednesday,summer,5086.3,30.84120348,30.41360928,0.4275942000000015,5086.3,156867.613260324,154692.740880864,2174.8723794599937,128112.957042244,28754.656218080017,313_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,23,2020-07-01,23,2020-07-01 22:00:00,2020,7,1,Wednesday,summer,4604.7,30.41360928,28.691570820000003,1.7220384599999967,4604.7,140045.546651616,132116.076154854,7929.470496761991,113826.675640836,26218.871010779993,213_CC_3,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,24,2020-07-01,24,2020-07-01 23:00:00,2020,7,1,Wednesday,summer,4223.2,28.691570820000003,28.691570820000003,0.0,4223.2,121170.241887024,121170.241887024,0.0,102863.130042604,18307.11184442002,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,25,2020-07-02,1,2020-07-02 00:00:00,2020,7,2,Thursday,summer,3961.3,28.691570820000003,28.20955554,0.4820152800000024,3961.3,113655.91948926602,111746.512360602,1909.40712866401,95348.807644846,18307.11184442002,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,26,2020-07-02,2,2020-07-02 01:00:00,2020,7,2,Thursday,summer,3768.7,28.691570820000003,28.092938940000003,0.5986318799999992,3768.7,108129.92294933401,105873.858983178,2256.0639661560126,89822.811104914,18307.11184442002,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,27,2020-07-02,3,2020-07-02 02:00:00,2020,7,2,Thursday,summer,3647.2,28.20955554,28.092938940000003,0.11661659999999685,3647.2,102885.890965488,102460.566901968,425.3240635199909,86388.264482188,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,28,2020-07-02,4,2020-07-02 03:00:00,2020,7,2,Thursday,summer,3634.5,28.20955554,28.092938940000003,0.11661659999999685,3634.5,102527.62961013,102103.78657743002,423.84303269998054,86030.00312683001,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,29,2020-07-02,5,2020-07-02 04:00:00,2020,7,2,Thursday,summer,3664.1,28.20955554,28.092938940000003,0.11661659999999685,3664.1,103362.63245411399,102935.337570054,427.29488405998563,86865.005970814,16497.62648330001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,30,2020-07-02,6,2020-07-02 05:00:00,2020,7,2,Thursday,summer,3836.1,31.560727902000007,28.20955554,3.351172362000007,3836.1,121070.10830486222,108214.676006994,12855.432297868218,92841.48573618199,28228.622568680228,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,31,2020-07-02,7,2020-07-02 06:00:00,2020,7,2,Thursday,summer,4220.6,35.864463525000005,28.691570820000003,7.172892705000002,4220.6,151369.55475361503,121095.64380289202,30273.910950723002,102488.19248947201,48881.362264143034,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,32,2020-07-02,8,2020-07-02 07:00:00,2020,7,2,Thursday,summer,4663.6,35.864463525000005,28.691570820000003,7.172892705000002,4663.6,167257.51209519003,133806.00967615205,33451.50241903798,115198.558362732,52058.95373245803,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_balanced_profit_compliance_openai_gpt-4.1_temp0p2_seed1,33,2020-07-02,9,2020-07-02 08:00:00,2020,7,2,Thursday,summer,5096.4,38.0170116,30.41360928,7.603402319999997,5096.4,193749.89791823996,154999.918334592,38749.979583647975,128045.74660555199,65704.15131268799,213_CC_3,Firm_CC,Gas_CC,0.0,False
