run_id,round,date,hour,datetime,year,month,day,day_of_week,season,load_mw,market_price,truthful_market_price,price_increase,total_generation_mw,total_consumer_payment,truthful_total_consumer_payment,consumer_payment_increase,total_production_cost,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,1,2020-07-01,1,2020-07-01 00:00:00,2020,7,1,Wednesday,summer,3892.5,28.20955554,28.20955554,0.0,3892.5,109805.69493945,109805.69493945,0.0,93192.34083939,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,2,2020-07-01,2,2020-07-01 01:00:00,2020,7,1,Wednesday,summer,3736.1,28.092938940000003,28.092938940000003,0.0,3736.1,104958.02917373402,104958.02917373402,0.0,88785.71905487399,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,3,2020-07-01,3,2020-07-01 02:00:00,2020,7,1,Wednesday,summer,3637.7,28.092938940000003,28.092938940000003,0.0,3637.7,102193.68398203801,102193.683982038,1.4551915228366852e-11,86021.37386317799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,4,2020-07-01,4,2020-07-01 03:00:00,2020,7,1,Wednesday,summer,3642.8,28.092938940000003,28.092938940000003,0.0,3642.8,102336.95797063202,102336.95797063202,0.0,86164.647851772,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,5,2020-07-01,5,2020-07-01 04:00:00,2020,7,1,Wednesday,summer,3699.3,28.092938940000003,28.092938940000003,0.0,3699.3,103924.20902074201,103924.209020742,1.4551915228366852e-11,87751.898901882,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,6,2020-07-01,6,2020-07-01 05:00:00,2020,7,1,Wednesday,summer,3892.2,31.030511094,28.20955554,2.820955554000001,3892.2,120776.9552800668,109797.232072788,10979.723207278803,93183.87797272799,27593.077307338808,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,7,2020-07-01,7,2020-07-01 06:00:00,2020,7,1,Wednesday,summer,4269.1,35.864463525000005,28.691570820000003,7.172892705000002,4269.1,153108.98123457754,122487.18498766204,30621.796246915503,103879.73367424202,49229.247560335534,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,8,2020-07-01,8,2020-07-01 07:00:00,2020,7,1,Wednesday,summer,4670.8,43.03735623,28.691570820000003,14.345785409999998,4670.8,201018.883479084,134012.588986056,67006.29449302799,115405.137672636,85613.74580644802,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,9,2020-07-01,9,2020-07-01 08:00:00,2020,7,1,Wednesday,summer,5079.3,60.82721856,30.41360928,30.41360928,5079.3,308959.691231808,154479.845615904,154479.845615904,127525.67388686401,181434.017344944,213_CC_3,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,10,2020-07-01,10,2020-07-01 09:00:00,2020,7,1,Wednesday,summer,5449.4,77.1030087,30.84120348,46.26180522,5449.4,420165.13560978,168066.054243912,252099.08136586798,138887.537486472,281277.598123308,313_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,11,2020-07-01,11,2020-07-01 10:00:00,2020,7,1,Wednesday,summer,5800.2,92.73352032,30.91117344,61.82234688,5800.2,537872.964560064,179290.988186688,358581.97637337603,149723.648361528,388149.31619853596,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,12,2020-07-01,12,2020-07-01 11:00:00,2020,7,1,Wednesday,summer,6075.1,160.80651696,40.20162924,120.60488772000001,6075.1,976915.6711836961,244228.91779592403,732686.7533877721,159736.403281164,817179.2679025321,315_CT_8,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,13,2020-07-01,13,2020-07-01 12:00:00,2020,7,1,Wednesday,summer,6323.1,221.27999849999998,44.2559997,177.0239988,6323.1,1399175.5585153499,279835.11170307,1119340.44681228,170704.18790289003,1228471.3706124597,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,14,2020-07-01,14,2020-07-01 13:00:00,2020,7,1,Wednesday,summer,6498.5,281.37253248,46.89542208,234.47711040000002,6498.5,1828499.4023212802,304749.90038688004,1523749.5019344003,178642.21183854,1649857.1904827403,322_CT_6,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,15,2020-07-01,15,2020-07-01 14:00:00,2020,7,1,Wednesday,summer,6639.0,370.98655875000003,49.4648745,321.52168425,6639.0,2462979.76354125,328397.3018055,2134582.46173575,185480.25552552,2277499.5080157304,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,16,2020-07-01,16,2020-07-01 15:00:00,2020,7,1,Wednesday,summer,6627.7,370.98655875000003,49.4648745,321.52168425,6627.7,2458787.6154273753,327838.34872365,2130949.2667037253,184921.30244367,2273866.312983705,123_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,17,2020-07-01,17,2020-07-01 16:00:00,2020,7,1,Wednesday,summer,6450.2,281.37253248,46.89542208,234.47711040000002,6450.2,1814909.109002496,302484.851500416,1512424.2575020802,176377.162952076,1638531.94605042,322_CT_5,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,18,2020-07-01,18,2020-07-01 17:00:00,2020,7,1,Wednesday,summer,6199.0,177.0239988,44.2559997,132.7679991,6199.0,1097371.7685612,274342.9421403,823028.8264209,165880.98946602002,931490.7790951799,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,19,2020-07-01,19,2020-07-01 18:00:00,2020,7,1,Wednesday,summer,5907.7,77.2779336,30.91117344,46.36676016,5907.7,456534.84832871996,182613.939331488,273920.908997232,153046.599506328,303488.24882239196,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,20,2020-07-01,20,2020-07-01 19:00:00,2020,7,1,Wednesday,summer,5817.1,61.82234688,30.91117344,30.91117344,5817.1,359626.77403564804,179813.38701782402,179813.38701782402,150246.047192664,209380.72684298398,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,21,2020-07-01,21,2020-07-01 20:00:00,2020,7,1,Wednesday,summer,5565.3,46.36676016,30.91117344,15.45558672,5565.3,258044.930318448,172029.953545632,86014.97677281601,142462.61372047203,115582.316597976,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,22,2020-07-01,22,2020-07-01 21:00:00,2020,7,1,Wednesday,summer,5086.3,38.0170116,30.41360928,7.603402319999997,5086.3,193365.92610108,154692.740880864,38673.18522021599,127738.56915182399,65627.35694925599,213_CC_3,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,23,2020-07-01,23,2020-07-01 22:00:00,2020,7,1,Wednesday,summer,4604.7,31.560727902000007,28.691570820000003,2.8691570820000045,4604.7,145327.68377033944,132116.076154854,13211.607615485438,113508.624841434,31819.05892890544,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,24,2020-07-01,24,2020-07-01 23:00:00,2020,7,1,Wednesday,summer,4223.2,28.691570820000003,28.691570820000003,0.0,4223.2,121170.241887024,121170.241887024,0.0,102562.790573604,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,25,2020-07-02,1,2020-07-02 00:00:00,2020,7,2,Thursday,summer,3961.3,28.20955554,28.20955554,0.0,3961.3,111746.512360602,111746.512360602,0.0,95133.158260542,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,26,2020-07-02,2,2020-07-02 01:00:00,2020,7,2,Thursday,summer,3768.7,28.092938940000003,28.092938940000003,0.0,3768.7,105873.85898317801,105873.858983178,1.4551915228366852e-11,89701.54886431799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,27,2020-07-02,3,2020-07-02 02:00:00,2020,7,2,Thursday,summer,3647.2,28.092938940000003,28.092938940000003,0.0,3647.2,102460.566901968,102460.566901968,0.0,86288.25678310798,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,28,2020-07-02,4,2020-07-02 03:00:00,2020,7,2,Thursday,summer,3634.5,28.092938940000003,28.092938940000003,0.0,3634.5,102103.78657743002,102103.78657743002,0.0,85931.47645856999,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,29,2020-07-02,5,2020-07-02 04:00:00,2020,7,2,Thursday,summer,3664.1,28.092938940000003,28.092938940000003,0.0,3664.1,102935.337570054,102935.337570054,0.0,86763.02745119398,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,30,2020-07-02,6,2020-07-02 05:00:00,2020,7,2,Thursday,summer,3836.1,31.030511094,28.20955554,2.820955554000001,3836.1,119036.1436076934,108214.676006994,10821.467600699398,91601.321906934,27434.82170075941,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,31,2020-07-02,7,2020-07-02 06:00:00,2020,7,2,Thursday,summer,4220.6,35.864463525000005,28.691570820000003,7.172892705000002,4220.6,151369.55475361503,121095.64380289202,30273.910950723002,102488.19248947201,48881.362264143034,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,32,2020-07-02,8,2020-07-02 07:00:00,2020,7,2,Thursday,summer,4663.6,43.03735623,28.691570820000003,14.345785409999998,4663.6,200709.014514228,133806.00967615205,66903.00483807595,115198.558362732,85510.45615149601,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,33,2020-07-02,9,2020-07-02 08:00:00,2020,7,2,Thursday,summer,5096.4,60.82721856,30.41360928,30.41360928,5096.4,309999.836669184,154999.918334592,154999.918334592,128045.74660555199,181954.09006363197,213_CC_3,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,34,2020-07-02,10,2020-07-02 09:00:00,2020,7,2,Thursday,summer,5483.1,77.1030087,30.84120348,46.26180522,5483.1,422763.50700297003,169105.40280118803,253658.104201782,139926.886043748,282836.620959222,313_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,35,2020-07-02,11,2020-07-02 10:00:00,2020,7,2,Thursday,summer,5843.5,92.73352032,30.91117344,61.82234688,5843.5,541888.32598992,180629.44199664,361258.88399327995,151062.10217148002,390826.22381844,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,36,2020-07-02,12,2020-07-02 11:00:00,2020,7,2,Thursday,summer,6154.4,177.0239988,44.2559997,132.7679991,6154.4,1089476.4982147198,272369.12455367995,817107.3736610399,163907.17187939998,925569.3263353198,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,37,2020-07-02,13,2020-07-02 12:00:00,2020,7,2,Thursday,summer,6449.9,351.7156656,46.89542208,304.82024352,6449.9,2268530.87155344,302470.782873792,1966060.088679648,176363.094325452,2092167.7772279885,322_CT_5,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,38,2020-07-02,14,2020-07-02 13:00:00,2020,7,2,Thursday,summer,6689.1,370.98655875000003,49.4648745,321.52168425,6689.1,2481566.1901346254,330875.49201795005,2150690.6981166755,187958.44573797,2293607.7443966554,123_CT_5,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,39,2020-07-02,15,2020-07-02 14:00:00,2020,7,2,Thursday,summer,6854.6,381.6278235,50.8837098,330.74411369999996,6854.6,2615906.0789631,348787.47719508,2267118.60176802,196337.62638420003,2419568.4525788995,301_CT_3,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,40,2020-07-02,16,2020-07-02 15:00:00,2020,7,2,Thursday,summer,6888.7,381.6278235,50.8837098,330.74411369999996,6888.7,2628919.5877444497,350522.61169925996,2278396.97604519,198072.76088838,2430846.8268560693,301_CT_4,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,41,2020-07-02,17,2020-07-02 16:00:00,2020,7,2,Thursday,summer,6769.5,304.39264932000003,50.73210822,253.66054110000005,6769.5,2060586.0395717402,343431.00659529003,1717155.0329764502,192014.62375527,1868571.4158164703,207_CT_2,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,42,2020-07-02,18,2020-07-02 17:00:00,2020,7,2,Thursday,summer,6428.7,201.0081462,44.2559997,156.7521465,6428.7,1292221.06947594,284508.54527138994,1007712.5242045501,175391.000893728,1116830.068582212,315_CT_8,Firm_CT,Gas_CT,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,43,2020-07-02,19,2020-07-02 18:00:00,2020,7,2,Thursday,summer,6138.8,110.63999924999999,44.2559997,66.38399955,6138.8,679196.8273958999,271678.73095836,407518.0964375399,163216.77828408,515980.04911181994,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,44,2020-07-02,20,2020-07-02 19:00:00,2020,7,2,Thursday,summer,6017.1,88.5119994,40.20162924,48.31037015999999,6017.1,532585.55158974,241897.22330000403,290688.32828973595,157830.82312059,374754.72846914997,218_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,45,2020-07-02,21,2020-07-02 20:00:00,2020,7,2,Thursday,summer,5741.7,46.36676016,30.91117344,15.45558672,5741.7,266224.02681067196,177482.68454044798,88741.34227022398,147915.344715288,118308.68209538399,318_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,46,2020-07-02,22,2020-07-02 21:00:00,2020,7,2,Thursday,summer,5309.6,38.55150435,30.84120348,7.710300870000001,5309.6,204693.06749676002,163754.453997408,40938.61349935201,134575.937239968,70117.130256792,313_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,47,2020-07-02,23,2020-07-02 22:00:00,2020,7,2,Thursday,summer,4755.8,31.560727902000007,28.691570820000003,2.8691570820000045,4755.8,150096.50975633165,136451.372505756,13645.137250575644,117843.92119233601,32252.58856399564,323_CC_2,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,48,2020-07-02,24,2020-07-02 23:00:00,2020,7,2,Thursday,summer,4360.3,28.691570820000003,28.691570820000003,0.0,4360.3,125103.85624644601,125103.856246446,1.4551915228366852e-11,106496.404933026,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,49,2020-07-03,1,2020-07-03 00:00:00,2020,7,3,Friday,summer,4090.7,28.20955554,28.20955554,0.0,4090.7,115396.828847478,115396.828847478,0.0,98783.47474741799,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,50,2020-07-03,2,2020-07-03 01:00:00,2020,7,3,Friday,summer,3899.4,28.20955554,28.20955554,0.0,3899.4,110000.34087267601,110000.340872676,1.4551915228366852e-11,93386.98677261599,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,51,2020-07-03,3,2020-07-03 02:00:00,2020,7,3,Friday,summer,3765.2,28.092938940000003,28.092938940000003,0.0,3765.2,105775.53369688801,105775.533696888,1.4551915228366852e-11,89603.22357802799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,52,2020-07-03,4,2020-07-03 03:00:00,2020,7,3,Friday,summer,3739.6,28.092938940000003,28.092938940000003,0.0,3739.6,105056.35446002401,105056.354460024,1.4551915228366852e-11,88884.04434116399,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,53,2020-07-03,5,2020-07-03 04:00:00,2020,7,3,Friday,summer,3745.5,28.092938940000003,28.092938940000003,0.0,3745.5,105222.10279977001,105222.10279977,1.4551915228366852e-11,89049.79268090999,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,54,2020-07-03,6,2020-07-03 05:00:00,2020,7,3,Friday,summer,3914.5,31.030511094,28.20955554,2.820955554000001,3914.5,121468.935677463,110426.30516133,11042.630516132995,93812.95106127,27655.98461619301,118_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,55,2020-07-03,7,2020-07-03 06:00:00,2020,7,3,Friday,summer,4297.2,35.864463525000005,28.691570820000003,7.172892705000002,4297.2,154116.77265963002,123293.418127704,30823.354531926016,104685.966814284,49430.805845346025,323_CC_1,Firm_CC,Gas_CC,0.0,False
sbert_direction_v1_hourly_summer_high_daily_schedule_tarj_aggressive_profit_max_openai_gpt-4.1_temp0p2_seed2,56,2020-07-03,8,2020-07-03 07:00:00,2020,7,3,Friday,summer,4711.1,43.03735623,28.691570820000003,14.345785409999998,4711.1,202753.28893515302,135168.85929010203,67584.42964505099,116561.407976682,86191.88095847101,323_CC_2,Firm_CC,Gas_CC,0.0,False
